no,name,typesetting,kunnrei,font,color,created,kana
18776,一部ズレ,一部ズレ,itibuzure,,2,5.14.0,
18777,全部ズレ,全部ズレ,zennbuzure,,3,5.14.0,
18778,全員ズレ,全員ズレ,zenninnzure,,4,5.14.0,
18779,ズレあり,ズレあり,zureari,,5,5.14.0,
18780,ズレある,ズレある,zurearu,,6,5.14.0,
18781,ズレない,ズレない,zurenai,,7,5.14.0,
18782,ズレなし,ズレなし,zurenasi,,8,5.14.0,
18783,ズレかな,ズレかな,zurekana,,9,5.14.0,
18784,ズレかも,ズレかも,zurekamo,,10,5.14.0,
18785,ズレかよ,ズレかよ,zurekayo,,11,5.14.0,
18786,ズレした,ズレした,zuresita,,0,5.14.0,
18787,ズレして,ズレして,zuresite,,1,5.14.0,
18788,ズレしよ,ズレしよ,zuresiyo,,2,5.14.0,
18789,ズレしろ,ズレしろ,zuresiro,,3,5.14.0,
18790,ズレする,ズレする,zuresuru,,4,5.14.0,
18791,ズレだけ,ズレだけ,zuredake,,5,5.14.0,
18792,ズレだな,ズレだな,zuredana,,6,5.14.0,
18793,ズレだね,ズレだね,zuredane,,7,5.14.0,
18794,ズレだよ,ズレだよ,zuredayo,,8,5.14.0,
18795,ズレです,ズレです,zuredesu,,9,5.14.0,
18796,ズレでは,ズレでは,zuredeha,,10,5.14.0,
18797,ズレの鬼,ズレの鬼,zurenooni,,11,5.14.0,
18798,ズレ済み,ズレ済み,zurezumi,,0,5.14.0,
18799,ズレ待ち,ズレ待ち,zuremati,,1,5.14.0,
18800,ズレ忘れ,ズレ忘れ,zurewasure,,2,5.14.0,
18801,ズレ漏れ,ズレ漏れ,zuremore,,3,5.14.0,
18802,ズレ界隈,ズレ界隈,zurekaiwai,,4,5.14.0,
18803,ズレ警察,ズレ警察,zurekeisatu,,5,5.14.0,
18804,ズレ太郎,ズレ太郎,zuretarou,,6,5.14.0,
18805,ズレ魔族,ズレ魔族,zuremazoku,,7,5.14.0,
18806,厳密,厳密,gennmitu,serif,8,5.14.0,
18807,あの厳密,あの厳密,anogennmitu,,9,5.14.0,
18808,この厳密,この厳密,konogennmitu,,10,5.14.0,
18809,その厳密,その厳密,sonogennmitu,,11,5.14.0,
18810,どの厳密,どの厳密,donogennmitu,,0,5.14.0,
18811,すぐ厳密,すぐ厳密,sugugennmitu,,1,5.14.0,
18812,また厳密,また厳密,matagennmitu,,2,5.14.0,
18813,まだ厳密,まだ厳密,madagennmitu,,3,5.14.0,
18814,もう厳密,もう厳密,mougennmitu,,4,5.14.0,
18815,マイ厳密,マイ厳密,maigennmitu,,5,5.14.0,
18816,俺の厳密,俺の厳密,orenogennmitu,,6,5.14.0,
18817,鬼の厳密,鬼の厳密,oninogennmitu,,7,5.14.0,
18818,君の厳密,君の厳密,kiminogennmitu,,8,5.14.0,
18819,私の厳密,私の厳密,watasinogennmitu,,9,5.14.0,
18820,僕の厳密,僕の厳密,bokunogennmitu,,10,5.14.0,
18821,夢の厳密,夢の厳密,yumenogennmitu,,11,5.14.0,
18822,魔の厳密,魔の厳密,manogennmitu,,0,5.14.0,
18823,一部厳密,一部厳密,itibugennmitu,,1,5.14.0,
18824,全部厳密,全部厳密,zennbugennmitu,,2,5.14.0,
18825,全員厳密,全員厳密,zenninngennmitu,,3,5.14.0,
18826,厳密あり,厳密あり,gennmituari,,4,5.14.0,
18827,厳密ある,厳密ある,gennmituaru,,5,5.14.0,
18828,厳密ない,厳密ない,gennmitunai,,6,5.14.0,
18829,厳密なし,厳密なし,gennmitunasi,,7,5.14.0,
18830,厳密かな,厳密かな,gennmitukana,,8,5.14.0,
18831,厳密かも,厳密かも,gennmitukamo,,9,5.14.0,
18832,厳密かよ,厳密かよ,gennmitukayo,,10,5.14.0,
18833,厳密した,厳密した,gennmitusita,,11,5.14.0,
18834,厳密して,厳密して,gennmitusite,,0,5.14.0,
18835,厳密しよ,厳密しよ,gennmitusiyo,,1,5.14.0,
18836,厳密しろ,厳密しろ,gennmitusiro,,2,5.14.0,
18837,厳密する,厳密する,gennmitusuru,,3,5.14.0,
18838,厳密だけ,厳密だけ,gennmitudake,,4,5.14.0,
18839,厳密だな,厳密だな,gennmitudana,,5,5.14.0,
18840,厳密だね,厳密だね,gennmitudane,,6,5.14.0,
18841,厳密だよ,厳密だよ,gennmitudayo,,7,5.14.0,
18842,厳密です,厳密です,gennmitudesu,,8,5.14.0,
18843,厳密では,厳密では,gennmitudeha,,9,5.14.0,
18844,厳密の鬼,厳密の鬼,gennmitunooni,,10,5.14.0,
18845,厳密済み,厳密済み,gennmituzumi,,11,5.14.0,
18846,厳密待ち,厳密待ち,gennmitumati,,0,5.14.0,
18847,厳密忘れ,厳密忘れ,gennmituwasure,,1,5.14.0,
18848,厳密漏れ,厳密漏れ,gennmitumore,,2,5.14.0,
18849,厳密界隈,厳密界隈,gennmitukaiwai,,3,5.14.0,
18850,厳密警察,厳密警察,gennmitukeisatu,,4,5.14.0,
18851,厳密太郎,厳密太郎,gennmitutarou,,5,5.14.0,
18852,厳密魔族,厳密魔族,gennmitumazoku,,6,5.14.0,
18853,ＲＴ,ＲＴ,rt,serif,7,5.14.0,
18854,あのＲＴ,あのＲＴ,anort,,8,5.14.0,
18855,このＲＴ,このＲＴ,konort,,9,5.14.0,
18856,そのＲＴ,そのＲＴ,sonort,,10,5.14.0,
18857,どのＲＴ,どのＲＴ,donort,,11,5.14.0,
18858,すぐＲＴ,すぐＲＴ,sugurt,,0,5.14.0,
18859,またＲＴ,またＲＴ,matart,,1,5.14.0,
18860,まだＲＴ,まだＲＴ,madart,,2,5.14.0,
18861,もうＲＴ,もうＲＴ,mourt,,3,5.14.0,
18862,マイＲＴ,マイＲＴ,mairt,,4,5.14.0,
18863,俺のＲＴ,俺のＲＴ,orenort,,5,5.14.0,
18864,鬼のＲＴ,鬼のＲＴ,oninort,,6,5.14.0,
18865,君のＲＴ,君のＲＴ,kiminort,,7,5.14.0,
18866,私のＲＴ,私のＲＴ,watasinort,,8,5.14.0,
18867,僕のＲＴ,僕のＲＴ,bokunort,,9,5.14.0,
18868,夢のＲＴ,夢のＲＴ,yumenort,,10,5.14.0,
18869,魔のＲＴ,魔のＲＴ,manort,,11,5.14.0,
18870,一部ＲＴ,一部ＲＴ,itiburt,,0,5.14.0,
18871,全部ＲＴ,全部ＲＴ,zennburt,,1,5.14.0,
18872,全員ＲＴ,全員ＲＴ,zenninnrt,,2,5.14.0,
18873,ＲＴあり,ＲＴあり,rtari,,3,5.14.0,
18874,ＲＴある,ＲＴある,rtaru,,4,5.14.0,
18875,ＲＴない,ＲＴない,rtnai,,5,5.14.0,
18876,ＲＴなし,ＲＴなし,rtnasi,,6,5.14.0,
18877,ＲＴかな,ＲＴかな,rtkana,,7,5.14.0,
18878,ＲＴかも,ＲＴかも,rtkamo,,8,5.14.0,
18879,ＲＴかよ,ＲＴかよ,rtkayo,,9,5.14.0,
18880,ＲＴした,ＲＴした,rtsita,,10,5.14.0,
18881,ＲＴして,ＲＴして,rtsite,,11,5.14.0,
18882,ＲＴしよ,ＲＴしよ,rtsiyo,,0,5.14.0,
18883,ＲＴしろ,ＲＴしろ,rtsiro,,1,5.14.0,
18884,ＲＴする,ＲＴする,rtsuru,,2,5.14.0,
18885,ＲＴだけ,ＲＴだけ,rtdake,,3,5.14.0,
18886,ＲＴだな,ＲＴだな,rtdana,,4,5.14.0,
18887,ＲＴだね,ＲＴだね,rtdane,,5,5.14.0,
18888,ＲＴだよ,ＲＴだよ,rtdayo,,6,5.14.0,
18889,ＲＴです,ＲＴです,rtdesu,,7,5.14.0,
18890,ＲＴでは,ＲＴでは,rtdeha,,8,5.14.0,
18891,ＲＴの鬼,ＲＴの鬼,rtnooni,,9,5.14.0,
18892,ＲＴ済み,ＲＴ済み,rtzumi,,10,5.14.0,
18893,ＲＴ待ち,ＲＴ待ち,rtmati,,11,5.14.0,
18894,ＲＴ忘れ,ＲＴ忘れ,rtwasure,,0,5.14.0,
18895,ＲＴ漏れ,ＲＴ漏れ,rtmore,,1,5.14.0,
18896,ＲＴ界隈,ＲＴ界隈,rtkaiwai,,2,5.14.0,
18897,ＲＴ警察,ＲＴ警察,rtkeisatu,,3,5.14.0,
18898,ＲＴ太郎,ＲＴ太郎,rttarou,,4,5.14.0,
18899,ＲＴ魔族,ＲＴ魔族,rtmazoku,,5,5.14.0,
18900,分野,分野,bunnya,serif,6,5.14.0,
18901,あの分野,あの分野,anobunnya,,7,5.14.0,
18902,この分野,この分野,konobunnya,,8,5.14.0,
18903,その分野,その分野,sonobunnya,,9,5.14.0,
18904,どの分野,どの分野,donobunnya,,10,5.14.0,
18905,すぐ分野,すぐ分野,sugubunnya,,11,5.14.0,
18906,また分野,また分野,matabunnya,,0,5.14.0,
18907,まだ分野,まだ分野,madabunnya,,1,5.14.0,
18908,もう分野,もう分野,moubunnya,,2,5.14.0,
18909,マイ分野,マイ分野,maibunnya,,3,5.14.0,
18910,俺の分野,俺の分野,orenobunnya,,4,5.14.0,
18911,鬼の分野,鬼の分野,oninobunnya,,5,5.14.0,
18912,君の分野,君の分野,kiminobunnya,,6,5.14.0,
18913,私の分野,私の分野,watasinobunnya,,7,5.14.0,
18914,僕の分野,僕の分野,bokunobunnya,,8,5.14.0,
18915,夢の分野,夢の分野,yumenobunnya,,9,5.14.0,
18916,魔の分野,魔の分野,manobunnya,,10,5.14.0,
18917,一部分野,一部分野,itibubunnya,,11,5.14.0,
18918,全部分野,全部分野,zennbubunnya,,0,5.14.0,
18919,全員分野,全員分野,zenninnbunnya,,1,5.14.0,
18920,分野あり,分野あり,bunnyaari,,2,5.14.0,
18921,分野ある,分野ある,bunnyaaru,,3,5.14.0,
18922,分野ない,分野ない,bunnyanai,,4,5.14.0,
18923,分野なし,分野なし,bunnyanasi,,5,5.14.0,
18924,分野かな,分野かな,bunnyakana,,6,5.14.0,
18925,分野かも,分野かも,bunnyakamo,,7,5.14.0,
18926,分野かよ,分野かよ,bunnyakayo,,8,5.14.0,
18927,分野した,分野した,bunnyasita,,9,5.14.0,
18928,分野して,分野して,bunnyasite,,10,5.14.0,
18929,分野しよ,分野しよ,bunnyasiyo,,11,5.14.0,
18930,分野しろ,分野しろ,bunnyasiro,,0,5.14.0,
18931,分野する,分野する,bunnyasuru,,1,5.14.0,
18932,分野だけ,分野だけ,bunnyadake,,2,5.14.0,
18933,分野だな,分野だな,bunnyadana,,3,5.14.0,
18934,分野だね,分野だね,bunnyadane,,4,5.14.0,
18935,分野だよ,分野だよ,bunnyadayo,,5,5.14.0,
18936,分野です,分野です,bunnyadesu,,6,5.14.0,
18937,分野では,分野では,bunnyadeha,,7,5.14.0,
18938,分野の鬼,分野の鬼,bunnyanooni,,8,5.14.0,
18939,分野済み,分野済み,bunnyazumi,,9,5.14.0,
18940,分野待ち,分野待ち,bunnyamati,,10,5.14.0,
18941,分野忘れ,分野忘れ,bunnyawasure,,11,5.14.0,
18942,分野漏れ,分野漏れ,bunnyamore,,0,5.14.0,
18943,分野界隈,分野界隈,bunnyakaiwai,,1,5.14.0,
18944,分野警察,分野警察,bunnyakeisatu,,2,5.14.0,
18945,分野太郎,分野太郎,bunnyatarou,,3,5.14.0,
18946,分野魔族,分野魔族,bunnyamazoku,,4,5.14.0,
18947,無断,無断,mudann,serif,5,5.14.0,
18948,あの無断,あの無断,anomudann,,6,5.14.0,
18949,この無断,この無断,konomudann,,7,5.14.0,
18950,その無断,その無断,sonomudann,,8,5.14.0,
18951,どの無断,どの無断,donomudann,,9,5.14.0,
18952,すぐ無断,すぐ無断,sugumudann,,10,5.14.0,
18953,また無断,また無断,matamudann,,11,5.14.0,
18954,まだ無断,まだ無断,madamudann,,0,5.14.0,
18955,もう無断,もう無断,moumudann,,1,5.14.0,
18956,マイ無断,マイ無断,maimudann,,2,5.14.0,
18957,俺の無断,俺の無断,orenomudann,,3,5.14.0,
18958,鬼の無断,鬼の無断,oninomudann,,4,5.14.0,
18959,君の無断,君の無断,kiminomudann,,5,5.14.0,
18960,私の無断,私の無断,watasinomudann,,6,5.14.0,
18961,僕の無断,僕の無断,bokunomudann,,7,5.14.0,
18962,夢の無断,夢の無断,yumenomudann,,8,5.14.0,
18963,魔の無断,魔の無断,manomudann,,9,5.14.0,
18964,一部無断,一部無断,itibumudann,,10,5.14.0,
18965,全部無断,全部無断,zennbumudann,,11,5.14.0,
18966,全員無断,全員無断,zenninnmudann,,0,5.14.0,
18967,無断あり,無断あり,mudannari,,1,5.14.0,
18968,無断ある,無断ある,mudannaru,,2,5.14.0,
18969,無断ない,無断ない,mudannnai,,3,5.14.0,
18970,無断なし,無断なし,mudannnasi,,4,5.14.0,
18971,無断かな,無断かな,mudannkana,,5,5.14.0,
18972,無断かも,無断かも,mudannkamo,,6,5.14.0,
18973,無断かよ,無断かよ,mudannkayo,,7,5.14.0,
18974,無断した,無断した,mudannsita,,8,5.14.0,
18975,無断して,無断して,mudannsite,,9,5.14.0,
18976,無断しよ,無断しよ,mudannsiyo,,10,5.14.0,
18977,無断しろ,無断しろ,mudannsiro,,11,5.14.0,
18978,無断する,無断する,mudannsuru,,0,5.14.0,
18979,無断だけ,無断だけ,mudanndake,,1,5.14.0,
18980,無断だな,無断だな,mudanndana,,2,5.14.0,
18981,無断だね,無断だね,mudanndane,,3,5.14.0,
18982,無断だよ,無断だよ,mudanndayo,,4,5.14.0,
18983,無断です,無断です,mudanndesu,,5,5.14.0,
18984,無断では,無断では,mudanndeha,,6,5.14.0,
18985,無断の鬼,無断の鬼,mudannnooni,,7,5.14.0,
18986,無断済み,無断済み,mudannzumi,,8,5.14.0,
18987,無断待ち,無断待ち,mudannmati,,9,5.14.0,
18988,無断忘れ,無断忘れ,mudannwasure,,10,5.14.0,
18989,無断漏れ,無断漏れ,mudannmore,,11,5.14.0,
18990,無断界隈,無断界隈,mudannkaiwai,,0,5.14.0,
18991,無断警察,無断警察,mudannkeisatu,,1,5.14.0,
18992,無断太郎,無断太郎,mudanntarou,,2,5.14.0,
18993,無断魔族,無断魔族,mudannmazoku,,3,5.14.0,
18994,キリ番,キリ番,kiribann,,0,5.15.0,
18995,MBP,MBP,mbp,latin,1,5.15.0,
18996,MBA,MBA,mba,latin,2,5.15.0,
18997,Mac,Mac,mac,latin,3,5.15.0,
18998,Win,Win,win,latin,4,5.15.0,
18999,アイフォーン,アイフォーン,aifo-nn,,5,5.15.0,
19000,大晦日,大晦日,oomisoka,,6,5.15.0,
19001,訴訟ゴロ,訴訟ゴロ,sosyougoro,,7,5.15.0,
19002,特許ゴロ,特許ゴロ,tokkyogoro,,8,5.15.0,
19003,パテント・トロール,パテン ト・ト ロール,patenntotoro-ru,,9,5.15.0,
19004,アクセシビリティ・トロール,アクセシビ リティ・ト ロール,akusesibirithitoro-ru,,10,5.15.0,
19005,配列,配列,hairetu,serif,11,5.15.0,
19006,直列,直列,tyokuretu,serif,0,5.15.0,
19007,並列,並列,heiretu,serif,1,5.15.0,
19008,デイジーチェーン,デイジーチェーン,deizi-tye-nn,,2,5.15.0,
19009,パラソル,パラソル,parasoru,,3,5.15.0,
19010,シリアル,シリアル,siriaru,,4,5.15.0,
19011,シーケンシャル,シーケンシャル,si-kennsyaru,,5,5.15.0,
19012,トータル,トータル,to-taru,,6,5.15.0,
19013,パーシャル,パーシャル,pa-syaru,,7,5.15.0,
19014,オプショナル,オプショナル,opusyonaru,,8,5.15.0,
19015,寒すぎる,寒すぎる,samusugiru,,9,5.15.0,
19016,暑すぎる,暑すぎる,atusugiru,,10,5.15.0,
19017,涼しすぎる,涼しすぎる,suzusisugiru,,11,5.15.0,
19018,温すぎる,温すぎる,nurusugiru,,0,5.15.0,
19019,緩すぎる,緩すぎる,yurusugioru,,1,5.15.0,
19020,固すぎる,固すぎる,katasugiru,,2,5.15.0,
19021,雑すぎる,雑すぎる,zatusugiru,,3,5.15.0,
19022,オプション,オプション,opusyonn,,4,5.15.0,
19023,砂嵐,砂嵐,sunaarasi,serif,5,5.15.0,
19024,神砂嵐,神砂嵐,kamizunaarasi,,6,5.15.0,
19025,だくだく,だくだく,dakudaku,,7,5.15.0,
19026,ツンドラ,ツンドラ,tunndora,,8,5.15.0,
19027,ツンデレ,ツンデレ,tunndere,,9,5.15.0,
19028,七色に光らそ,七色に光らそ,nanaironihikaraso,,10,5.15.0,
19029,マジマウ,マジマウ,mazimau,,11,5.15.0,
19030,マジキー,マジキー,maziki-,,0,5.15.0,
19031,冷静な犬,冷静な犬,reiseinainu,,1,5.15.0,
19032,冷静な猫,冷静な猫,reiseinaneko,,2,5.15.0,
19033,冷静な鳥,冷静な鳥,reiseinatori,,3,5.15.0,
19034,冷静な熊,冷静な熊,reiseinakuma,,4,5.15.0,
19035,冷静な豚,冷静な豚,reiseinabuta,,5,5.15.0,
19036,冷静な人,冷静な人,reiseinahito,,6,5.15.0,
19037,冷静な俺,冷静な俺,reiseinaore,,7,5.15.0,
19038,冷静な君,冷静な君,reiseinakimi,,8,5.15.0,
19039,冷静な私,冷静な私,reiseinawatasi,,9,5.15.0,
19040,冷静な我,冷静な我,reiseinaware,,10,5.15.0,
19041,冷静な父,冷静な父,reiseinatiti,,11,5.15.0,
19042,冷静な母,冷静な母,reiseinahaha,,0,5.15.0,
19043,冷静な僕,冷静な僕,reiseinaboku,,1,5.15.0,
19044,冷静な兄,冷静な兄,reiseinaani,,2,5.15.0,
19045,冷静な弟,冷静な弟,reiseinaotouto,,3,5.15.0,
19046,冷静な姉,冷静な姉,reiseinaane,,4,5.15.0,
19047,冷静な妹,冷静な妹,reiseinaimouto,,5,5.15.0,
19048,冷静な子,冷静な子,reiseinako,,6,5.15.0,
19049,同格のの,同格のの,doukakunono,,7,5.15.0,
19050,同格のが,同格のが,doukakunonoga,,8,5.15.0,
19051,同格のは,同格のは,doukakunoha,,9,5.15.0,
19052,何も見てなかった,何も見てなかった,nanimomitenakatta,,10,5.15.0,
19053,ゴープロ,ゴープロ,go-puro,,11,5.15.0,
19054,ゴーＭ１,ゴーＭ１,go-m1,,0,5.15.0,
19055,ゴー実家,ゴー実家,go-zikka,,1,5.15.0,
19056,ゴー初日,ゴー初日,go-syoniti,,2,5.15.0,
19057,ゴー旅行,ゴー旅行,go-ryokou,,3,5.15.0,
19058,ゴー空上,ゴー空上,go-kuuzyou,,4,5.15.0,
19059,ゴー水上,ゴー水上,go-suizyou,,5,5.15.0,
19060,ゴー海上,ゴー海上,go-kaizyou,,6,5.15.0,
19061,ゴー地上,ゴー地上,go-tizyou,,7,5.15.0,
19062,ゴー空中,ゴー空中,go-kuutyuu,,8,5.15.0,
19063,ゴー水中,ゴー水中,go-suityuu,,9,5.15.0,
19064,ゴー海中,ゴー海中,go-kaityuu,,10,5.15.0,
19065,ゴー地中,ゴー地中,go-tutyuu,,11,5.15.0,
19066,ゴー地下,ゴー地下,go-tika,,0,5.15.0,
19067,ゴー町内,ゴー町内,go-tyounai,,1,5.15.0,
19068,ゴー市内,ゴー市内,go-sinai,,2,5.15.0,
19069,ゴー区内,ゴー区内,go-kunai,,3,5.15.0,
19070,ゴー県内,ゴー県内,go-kennnai,,4,5.15.0,
19071,ゴー道内,ゴー道内,go-dounai,,5,5.15.0,
19072,ゴー府内,ゴー府内,go-hunai,,6,5.15.0,
19073,ゴー都内,ゴー都内,go-tonai,,7,5.15.0,
19074,ゴー国内,ゴー国内,go-kokunai,,8,5.15.0,
19075,ゴー町外,ゴー町外,go-tyougai,,9,5.15.0,
19076,ゴー市外,ゴー市外,go-sigai,,10,5.15.0,
19077,ゴー区外,ゴー区外,go-kugai,,11,5.15.0,
19078,ゴー県外,ゴー県外,go-kenngai,,0,5.15.0,
19079,ゴー道外,ゴー道外,go-dougai,,1,5.15.0,
19080,ゴー府外,ゴー府外,go-hugai,,2,5.15.0,
19081,ゴー都外,ゴー都外,go-togai,,3,5.15.0,
19082,ゴー国外,ゴー国外,go-kokugai,,4,5.15.0,
19083,ゴー海外,ゴー海外,go-kaigai,,5,5.15.0,
19084,ゴー宇宙,ゴー宇宙,go-utyuu,,6,5.15.0,
19085,ゴー月,ゴー月,go-tuki,,7,5.15.0,
19086,ゴー水星,ゴー水星,go-suisei,,8,5.15.0,
19087,ゴー金星,ゴー金星,go-kinnsei,,9,5.15.0,
19088,ゴー地球,ゴー地球,go-tikyuu,,10,5.15.0,
19089,ゴー火星,ゴー火星,go-kasei,,11,5.15.0,
19090,ゴー木星,ゴー木星,go-mokusei,,0,5.15.0,
19091,ゴー土星,ゴー土星,go-dosei,,1,5.15.0,
19092,ゴー天王星,ゴー天王星,go-tennnousei,,2,5.15.0,
19093,ゴー海王星,ゴー海王星,go-kaiousei,,3,5.15.0,
19094,ゴー冥王星,ゴー冥王星,go-meiousei,,4,5.15.0,
19095,ゴー太陽,ゴー太陽,go-taiyou,,5,5.15.0,
19096,ゴー惑星,ゴー惑星,go-wakusei,,6,5.15.0,
19097,ゴー母星,ゴー母星,go-bosei,,7,5.15.0,
19098,ゴー１次元,ゴー１次元,go-1zigenn,,8,5.15.0,
19099,ゴー２次元,ゴー２次元,go-2zigenn,,9,5.15.0,
19100,ゴー３次元,ゴー３次元,go-3zigenn,,10,5.15.0,
19101,ゴー４次元,ゴー４次元,go-4zigenn,,11,5.15.0,
19102,ゴー,ゴー,go-,serif,0,5.15.0,
19103,あのゴー,あのゴー,anogo-,,1,5.15.0,
19104,このゴー,このゴー,konogo-,,2,5.15.0,
19105,そのゴー,そのゴー,sonogo-,,3,5.15.0,
19106,どのゴー,どのゴー,donogo-,,4,5.15.0,
19107,すぐゴー,すぐゴー,sugugo-,,5,5.15.0,
19108,またゴー,またゴー,matago-,,6,5.15.0,
19109,まだゴー,まだゴー,madago-,,7,5.15.0,
19110,もうゴー,もうゴー,mougo-,,8,5.15.0,
19111,マイゴー,マイゴー,maigo-,,9,5.15.0,
19112,俺のゴー,俺のゴー,orenogo-,,10,5.15.0,
19113,鬼のゴー,鬼のゴー,oninogo-,,11,5.15.0,
19114,君のゴー,君のゴー,kiminogo-,,0,5.15.0,
19115,私のゴー,私のゴー,watasinogo-,,1,5.15.0,
19116,僕のゴー,僕のゴー,bokunogo-,,2,5.15.0,
19117,夢のゴー,夢のゴー,yumenogo-,,3,5.15.0,
19118,魔のゴー,魔のゴー,manogo-,,4,5.15.0,
19119,一部ゴー,一部ゴー,itibugo-,,5,5.15.0,
19120,全部ゴー,全部ゴー,zennbugo-,,6,5.15.0,
19121,全員ゴー,全員ゴー,zenninngo-,,7,5.15.0,
19122,ゴーあり,ゴーあり,go-ari,,8,5.15.0,
19123,ゴーある,ゴーある,go-aru,,9,5.15.0,
19124,ゴーない,ゴーない,go-nai,,10,5.15.0,
19125,ゴーなし,ゴーなし,go-nasi,,11,5.15.0,
19126,ゴーかな,ゴーかな,go-kana,,0,5.15.0,
19127,ゴーかも,ゴーかも,go-kamo,,1,5.15.0,
19128,ゴーかよ,ゴーかよ,go-kayo,,2,5.15.0,
19129,ゴーした,ゴーした,go-sita,,3,5.15.0,
19130,ゴーして,ゴーして,go-site,,4,5.15.0,
19131,ゴーしよ,ゴーしよ,go-siyo,,5,5.15.0,
19132,ゴーしろ,ゴーしろ,go-siro,,6,5.15.0,
19133,ゴーする,ゴーする,go-suru,,7,5.15.0,
19134,ゴーだけ,ゴーだけ,go-dake,,8,5.15.0,
19135,ゴーだな,ゴーだな,go-dana,,9,5.15.0,
19136,ゴーだね,ゴーだね,go-dane,,10,5.15.0,
19137,ゴーだよ,ゴーだよ,go-dayo,,11,5.15.0,
19138,ゴーです,ゴーです,go-desu,,0,5.15.0,
19139,ゴーでは,ゴーでは,go-deha,,1,5.15.0,
19140,ゴーの鬼,ゴーの鬼,go-nooni,,2,5.15.0,
19141,ゴー済み,ゴー済み,go-zumi,,3,5.15.0,
19142,ゴー待ち,ゴー待ち,go-mati,,4,5.15.0,
19143,ゴー忘れ,ゴー忘れ,go-wasure,,5,5.15.0,
19144,ゴー漏れ,ゴー漏れ,go-more,,6,5.15.0,
19145,ゴー警察,ゴー警察,go-keisatu,,7,5.15.0,
19146,ジョジョ,ジョジョ,jojo,,8,5.15.0,
19147,あのジョジョ,あのジョジョ,anojojo,,9,5.15.0,
19148,このジョジョ,このジョジョ,konojojo,,10,5.15.0,
19149,そのジョジョ,そのジョジョ,sonojojo,,11,5.15.0,
19150,どのジョジョ,どのジョジョ,donojojo,,0,5.15.0,
19151,すぐジョジョ,すぐジョジョ,sugujojo,,1,5.15.0,
19152,またジョジョ,またジョジョ,matajojo,,2,5.15.0,
19153,まだジョジョ,まだジョジョ,madajojo,,3,5.15.0,
19154,もうジョジョ,もうジョジョ,moujojo,,4,5.15.0,
19155,マイジョジョ,マイジョジョ,maijojo,,5,5.15.0,
19156,俺のジョジョ,俺のジョジョ,orenojojo,,6,5.15.0,
19157,鬼のジョジョ,鬼のジョジョ,oninojojo,,7,5.15.0,
19158,君のジョジョ,君のジョジョ,kiminojojo,,8,5.15.0,
19159,私のジョジョ,私のジョジョ,watasinojojo,,9,5.15.0,
19160,僕のジョジョ,僕のジョジョ,bokunojojo,,10,5.15.0,
19161,夢のジョジョ,夢のジョジョ,yumenojojo,,11,5.15.0,
19162,魔のジョジョ,魔のジョジョ,manojojo,,0,5.15.0,
19163,一部ジョジョ,一部ジョジョ,itibujojo,,1,5.15.0,
19164,全部ジョジョ,全部ジョジョ,zennbujojo,,2,5.15.0,
19165,全員ジョジョ,全員ジョジョ,zenninnjojo,,3,5.15.0,
19166,ジョジョあり,ジョジョあり,jojoari,,4,5.15.0,
